FID,fire_zone_type,place_fips,place_name,neighborhood,x,y
571531,,59346,Ramona CDP,,-116.8499421,33.0191023
571532,,59346,Ramona CDP,,-116.8472517,33.02592563
677305,SRA,59346,Ramona CDP,,-116.9315555,33.05954464
677306,,59346,Ramona CDP,,-116.90721,33.0396825
677307,,59346,Ramona CDP,,-116.9087677,33.04097011
677308,,59346,Ramona CDP,,-116.9021195,33.029244
677309,,59346,Ramona CDP,,-116.899354,33.036185
677314,SRA,59346,Ramona CDP,,-116.9499695,33.01824
677320,,59346,Ramona CDP,,-116.9273447,33.02505578
677321,,59346,Ramona CDP,,-116.9375212,33.01766419
677322,SRA,59346,Ramona CDP,,-116.9248766,33.01625428
677323,SRA,59346,Ramona CDP,,-116.9241054,33.01664621
677324,,59346,Ramona CDP,,-116.8978475,33.02661371
677325,SRA,59346,Ramona CDP,,-116.908872,33.00982479
677326,SRA,59346,Ramona CDP,,-116.9053527,33.01046311
677333,SRA,59346,Ramona CDP,,-116.8706772,33.07388314
677334,SRA,59346,Ramona CDP,,-116.8597626,33.07530747
677335,SRA,59346,Ramona CDP,,-116.8560645,33.0774205
677336,,59346,Ramona CDP,,-116.868566,33.066433
677337,SRA,59346,Ramona CDP,,-116.8628877,33.07152772
677338,,59346,Ramona CDP,,-116.8460125,33.0697485
677339,SRA,59346,Ramona CDP,,-116.8154545,33.0731245
677345,SRA,59346,Ramona CDP,,-116.888902,33.0571455
677346,SRA,59346,Ramona CDP,,-116.8796126,33.05535006
677347,SRA,59346,Ramona CDP,,-116.8762858,33.06050455
677348,SRA,59346,Ramona CDP,,-116.8907783,33.04985035
677349,SRA,59346,Ramona CDP,,-116.885015,33.053875
677350,,59346,Ramona CDP,,-116.8811075,33.0458225
677351,,59346,Ramona CDP,,-116.8742667,33.04897228
677352,SRA,59346,Ramona CDP,,-116.8750785,33.0526785
677353,,59346,Ramona CDP,,-116.868484,33.0558785
677354,,59346,Ramona CDP,,-116.8670347,33.04894472
677355,,59346,Ramona CDP,,-116.889214,33.040017
677356,,59346,Ramona CDP,,-116.8875376,33.04059725
677357,,59346,Ramona CDP,,-116.8873762,33.04142671
677358,LRA,59346,Ramona CDP,,-116.8912748,33.04479401
677359,,59346,Ramona CDP,,-116.883293,33.043083
677360,,59346,Ramona CDP,,-116.8893069,33.02721285
677361,,59346,Ramona CDP,,-116.8901555,33.0327185
677362,,59346,Ramona CDP,,-116.8859289,33.03527885
677363,,59346,Ramona CDP,,-116.8762781,33.02727375
677364,,59346,Ramona CDP,,-116.8726363,33.02733466
677365,,59346,Ramona CDP,,-116.8746065,33.028338
677366,,59346,Ramona CDP,,-116.8812217,33.0313228
677367,,59346,Ramona CDP,,-116.875971,33.0325315
677368,,59346,Ramona CDP,,-116.8752345,33.03367533
677369,,59346,Ramona CDP,,-116.8726483,33.03449752
677370,,59346,Ramona CDP,,-116.86683,33.0380675
677371,,59346,Ramona CDP,,-116.8671845,33.0388865
677372,,59346,Ramona CDP,,-116.8666221,33.03908218
677373,,59346,Ramona CDP,,-116.8672115,33.039344
677374,,59346,Ramona CDP,,-116.8658548,33.0394405
677375,,59346,Ramona CDP,,-116.8621418,33.04137285
677376,,59346,Ramona CDP,,-116.8631465,33.0445515
677377,,59346,Ramona CDP,,-116.8606206,33.04094836
677378,,59346,Ramona CDP,,-116.865861,33.029794
677379,,59346,Ramona CDP,,-116.8702042,33.03329527
677380,,59346,Ramona CDP,,-116.8601158,33.03352963
677381,,59346,Ramona CDP,,-116.840086,33.060246
677383,SRA,59346,Ramona CDP,,-116.8430157,33.0424099
677384,SRA,59346,Ramona CDP,,-116.83898,33.044042
677385,SRA,59346,Ramona CDP,,-116.8332619,33.04527611
677386,SRA,59346,Ramona CDP,,-116.827978,33.0345385
677387,SRA,59346,Ramona CDP,,-116.8268818,33.03484286
677388,,59346,Ramona CDP,,-116.8923672,33.01996778
677389,,59346,Ramona CDP,,-116.883686,33.02006
677390,,59346,Ramona CDP,,-116.8900826,33.02215483
677391,,59346,Ramona CDP,,-116.8870499,33.02608232
677392,,59346,Ramona CDP,,-116.87368,33.01832222
677393,,59346,Ramona CDP,,-116.8733542,33.02551335
677394,,59346,Ramona CDP,,-116.8761905,33.0260105
677395,,59346,Ramona CDP,,-116.8800415,33.02693775
677396,,59346,Ramona CDP,,-116.8797561,33.01000675
677397,,59346,Ramona CDP,,-116.8693335,33.02522
677398,LRA,59346,Ramona CDP,,-116.8552759,33.01941265
677400,,59346,Ramona CDP,,-116.8480485,33.0189535
782896,,59346,Ramona CDP,,-116.9291686,33.05476177
782898,,59346,Ramona CDP,,-116.8951474,33.0419894
782899,,59346,Ramona CDP,,-116.8952051,33.04272381
782901,,59346,Ramona CDP,,-116.9442063,33.02619158
782907,SRA,59346,Ramona CDP,,-116.9314956,33.01506179
782908,,59346,Ramona CDP,,-116.899284,33.0247205
782909,SRA,59346,Ramona CDP,,-116.9059669,33.01068543
782913,SRA,59346,Ramona CDP,,-116.88866,33.0721825
782914,SRA,59346,Ramona CDP,,-116.8554045,33.077489
782915,SRA,59346,Ramona CDP,,-116.8623033,33.06915822
782916,,59346,Ramona CDP,,-116.8556306,33.06736781
782917,SRA,59346,Ramona CDP,,-116.8601013,33.06762485
782918,SRA,59346,Ramona CDP,,-116.851023,33.069946
782919,SRA,59346,Ramona CDP,,-116.8546775,33.0703225
782920,SRA,59346,Ramona CDP,,-116.852233,33.0709025
782921,SRA,59346,Ramona CDP,,-116.8374686,33.08283798
782922,SRA,59346,Ramona CDP,,-116.848941,33.0798235
782923,SRA,59346,Ramona CDP,,-116.8328835,33.074978
782924,SRA,59346,Ramona CDP,,-116.8378956,33.08213402
782925,,59346,Ramona CDP,,-116.849659,33.065953
782926,,59346,Ramona CDP,,-116.8406493,33.06947971
782927,,59346,Ramona CDP,,-116.8403714,33.07119578
782930,SRA,59346,Ramona CDP,,-116.8803436,33.05872962
782931,,59346,Ramona CDP,,-116.8762283,33.04668935
782932,SRA,59346,Ramona CDP,,-116.88132,33.052727
782933,,59346,Ramona CDP,,-116.8507765,33.062669
782934,,59346,Ramona CDP,,-116.8699371,33.05275968
782935,SRA,59346,Ramona CDP,,-116.8558675,33.04665296
782936,SRA,59346,Ramona CDP,,-116.851849,33.0495355
782937,,59346,Ramona CDP,,-116.8764185,33.0417115
782938,,59346,Ramona CDP,,-116.8764317,33.04198786
782939,,59346,Ramona CDP,,-116.8909644,33.03128078
782940,,59346,Ramona CDP,,-116.8896465,33.03135766
782941,,59346,Ramona CDP,,-116.8929964,33.03239003
782942,,59346,Ramona CDP,,-116.886335,33.0325515
782943,,59346,Ramona CDP,,-116.8732115,33.03290313
782944,,59346,Ramona CDP,,-116.8806436,33.03290641
782945,,59346,Ramona CDP,,-116.875109,33.03375533
782946,,59346,Ramona CDP,,-116.8816694,33.03484541
782947,,59346,Ramona CDP,,-116.8720843,33.03923285
782948,,59346,Ramona CDP,,-116.8718198,33.03998583
782949,,59346,Ramona CDP,,-116.869916,33.040504
782950,,59346,Ramona CDP,,-116.8680716,33.04073542
782951,,59346,Ramona CDP,,-116.868221,33.04310383
782952,,59346,Ramona CDP,,-116.8521954,33.03636501
782953,,59346,Ramona CDP,,-116.8561587,33.03718408
782954,,59346,Ramona CDP,,-116.8537608,33.04101206
782955,SRA,59346,Ramona CDP,,-116.8520791,33.04279167
782956,,59346,Ramona CDP,,-116.8601625,33.0431746
782957,LRA,59346,Ramona CDP,,-116.8547123,33.04411714
782958,LRA,59346,Ramona CDP,,-116.8556623,33.04445417
782959,LRA,59346,Ramona CDP,,-116.8551284,33.04469559
782960,,59346,Ramona CDP,,-116.8668225,33.0297905
782961,,59346,Ramona CDP,,-116.86885,33.03328017
782962,,59346,Ramona CDP,,-116.866279,33.034857
782963,,59346,Ramona CDP,,-116.8692557,33.03598422
782964,,59346,Ramona CDP,,-116.852928,33.02794358
782965,,59346,Ramona CDP,,-116.8598386,33.0360092
782966,SRA,59346,Ramona CDP,,-116.8487932,33.04551438
782967,SRA,59346,Ramona CDP,,-116.8482335,33.0456135
782968,SRA,59346,Ramona CDP,,-116.8407604,33.05057646
782969,,59346,Ramona CDP,,-116.8480963,33.03718097
782970,SRA,59346,Ramona CDP,,-116.8300079,33.03967715
782974,,59346,Ramona CDP,,-116.88371,33.01877439
782975,,59346,Ramona CDP,,-116.8880159,33.02133122
782976,,59346,Ramona CDP,,-116.8839825,33.02197099
782977,,59346,Ramona CDP,,-116.87805,33.015427
782978,,59346,Ramona CDP,,-116.8488859,33.02624723
888423,SRA,59346,Ramona CDP,,-116.8946248,33.05029295
888424,,59346,Ramona CDP,,-116.904591,33.0505685
888425,,59346,Ramona CDP,,-116.9008583,33.03877023
888426,,59346,Ramona CDP,,-116.895344,33.041572
888427,,59346,Ramona CDP,,-116.9002536,33.02847467
888428,,59346,Ramona CDP,,-116.8993218,33.02985933
888429,,59346,Ramona CDP,,-116.8950786,33.03189467
888430,,59346,Ramona CDP,,-116.896127,33.034134
888431,,59346,Ramona CDP,,-116.9009136,33.03467807
888434,,59346,Ramona CDP,,-116.9509263,33.02547515
888435,,59346,Ramona CDP,,-116.940502,33.025356
888437,SRA,59346,Ramona CDP,,-116.9472634,33.01694271
888438,SRA,59346,Ramona CDP,,-116.9452485,33.016986
888439,SRA,59346,Ramona CDP,,-116.918921,33.0220125
888440,SRA,59346,Ramona CDP,,-116.928356,33.01293374
888441,SRA,59346,Ramona CDP,,-116.9079167,33.01000445
888442,SRA,59346,Ramona CDP,,-116.904174,33.011503
888448,SRA,59346,Ramona CDP,,-116.8583415,33.082437
888449,SRA,59346,Ramona CDP,,-116.884382,33.074478
888450,SRA,59346,Ramona CDP,,-116.886591,33.075527
888451,SRA,59346,Ramona CDP,,-116.875345,33.07233
888452,SRA,59346,Ramona CDP,,-116.8607235,33.0739445
888453,SRA,59346,Ramona CDP,,-116.8539349,33.07529323
888454,SRA,59346,Ramona CDP,,-116.8725415,33.071214
888455,,59346,Ramona CDP,,-116.861374,33.06434726
888456,,59346,Ramona CDP,,-116.8518645,33.06547277
888457,SRA,59346,Ramona CDP,,-116.84897,33.0948455
888458,SRA,59346,Ramona CDP,,-116.836183,33.08388177
888459,SRA,59346,Ramona CDP,,-116.8367376,33.08822043
888460,SRA,59346,Ramona CDP,,-116.8456305,33.0726205
888469,SRA,59346,Ramona CDP,,-116.8798279,33.05708921
888470,SRA,59346,Ramona CDP,,-116.8798652,33.05887177
888471,SRA,59346,Ramona CDP,,-116.8940167,33.05170965
888472,SRA,59346,Ramona CDP,,-116.883771,33.0522405
888473,SRA,59346,Ramona CDP,,-116.8917396,33.05221215
888474,SRA,59346,Ramona CDP,,-116.8736509,33.05069967
888475,,59346,Ramona CDP,,-116.8648245,33.062607
888476,,59346,Ramona CDP,,-116.85116,33.0634945
888477,,59346,Ramona CDP,,-116.868962,33.053159
888478,,59346,Ramona CDP,,-116.8613957,33.05024209
888479,LRA,59346,Ramona CDP,,-116.8590411,33.05019812
888480,SRA,59346,Ramona CDP,,-116.8591335,33.054505
888481,,59346,Ramona CDP,,-116.8907359,33.03925798
888482,,59346,Ramona CDP,,-116.8899125,33.0398405
888483,,59346,Ramona CDP,,-116.8880031,33.04072928
888484,,59346,Ramona CDP,,-116.8888505,33.0423885
888485,,59346,Ramona CDP,,-116.8841443,33.02807166
888486,,59346,Ramona CDP,,-116.893341,33.0303965
888487,,59346,Ramona CDP,,-116.8858075,33.03557898
888488,,59346,Ramona CDP,,-116.8732471,33.03529567
888489,,59346,Ramona CDP,,-116.8681475,33.03678517
888490,,59346,Ramona CDP,,-116.8718639,33.04102847
888491,,59346,Ramona CDP,,-116.8671934,33.04197824
888492,,59346,Ramona CDP,,-116.8653146,33.04278353
888493,,59346,Ramona CDP,,-116.8634729,33.0433407
888494,,59346,Ramona CDP,,-116.8654128,33.04411655
888495,,59346,Ramona CDP,,-116.8667671,33.04463288
888496,,59346,Ramona CDP,,-116.860148,33.03728633
888497,SRA,59346,Ramona CDP,,-116.8515412,33.04309298
888498,,59346,Ramona CDP,,-116.858767,33.04431517
888499,,59346,Ramona CDP,,-116.8597415,33.044762
888500,SRA,59346,Ramona CDP,,-116.852065,33.045057
888501,,59346,Ramona CDP,,-116.8695254,33.02722913
888502,,59346,Ramona CDP,,-116.8695666,33.03575238
888503,,59346,Ramona CDP,,-116.8718285,33.0362995
888504,,59346,Ramona CDP,,-116.8575398,33.03182918
888505,,59346,Ramona CDP,,-116.8525238,33.03241037
888506,,59346,Ramona CDP,,-116.8569919,33.03263242
888507,,59346,Ramona CDP,,-116.855174,33.03280546
888508,,59346,Ramona CDP,,-116.854015,33.035318
888509,,59346,Ramona CDP,,-116.84244,33.060122
888510,,59346,Ramona CDP,,-116.849741,33.062496
888511,,59346,Ramona CDP,,-116.845805,33.051896
888512,SRA,59346,Ramona CDP,,-116.8453278,33.03884365
888513,SRA,59346,Ramona CDP,,-116.8334438,33.04033069
888514,,59346,Ramona CDP,,-116.8468135,33.029666
888517,,59346,Ramona CDP,,-116.8900686,33.02098542
888518,,59346,Ramona CDP,,-116.8866163,33.02381849
888519,,59346,Ramona CDP,,-116.8922128,33.02397638
888520,,59346,Ramona CDP,,-116.8777038,33.01880827
888521,,59346,Ramona CDP,,-116.8815617,33.02257211
888522,,59346,Ramona CDP,,-116.8797596,33.02305209
888523,,59346,Ramona CDP,,-116.8944895,33.010987
888524,,59346,Ramona CDP,,-116.887025,33.01784
888525,,59346,Ramona CDP,,-116.8549141,33.02541737
888526,,59346,Ramona CDP,,-116.8511664,33.02646942
888527,SRA,59346,Ramona CDP,,-116.851899,33.0088315
888528,SRA,59346,Ramona CDP,,-116.8554675,33.0177635
888530,SRA,59346,Ramona CDP,,-116.8596767,33.00525965
993827,SRA,59346,Ramona CDP,,-116.9106333,33.06154402
993828,SRA,59346,Ramona CDP,,-116.9020963,33.04643671
993829,,59346,Ramona CDP,,-116.8997449,33.03468831
993830,,59346,Ramona CDP,,-116.94423,33.02543733
993831,,59346,Ramona CDP,,-116.9413615,33.025645
993833,SRA,59346,Ramona CDP,,-116.9522575,33.01382958
993837,,59346,Ramona CDP,,-116.9368432,33.02561536
993839,SRA,59346,Ramona CDP,,-116.924408,33.01275454
993840,,59346,Ramona CDP,,-116.899311,33.026297
993842,,59346,Ramona CDP,,-116.9104415,33.012781
993849,SRA,59346,Ramona CDP,,-116.854369,33.08506504
993850,SRA,59346,Ramona CDP,,-116.8853589,33.07694185
993851,SRA,59346,Ramona CDP,,-116.8893035,33.071279
993852,SRA,59346,Ramona CDP,,-116.8750428,33.06548607
993853,SRA,59346,Ramona CDP,,-116.8732705,33.0710685
993854,SRA,59346,Ramona CDP,,-116.8754875,33.071576
993855,SRA,59346,Ramona CDP,,-116.86395,33.080827
993856,SRA,59346,Ramona CDP,,-116.8658495,33.06656572
993857,,59346,Ramona CDP,,-116.83643,33.079302
993858,SRA,59346,Ramona CDP,,-116.8353533,33.08162815
993859,SRA,59346,Ramona CDP,,-116.8461841,33.07293131
993863,LRA,59346,Ramona CDP,,-116.8939284,33.04591376
993864,SRA,59346,Ramona CDP,,-116.8892835,33.0497165
993865,,59346,Ramona CDP,,-116.881528,33.045682
993866,SRA,59346,Ramona CDP,,-116.8807585,33.0539805
993867,,59346,Ramona CDP,,-116.8889673,33.03657919
993868,,59346,Ramona CDP,,-116.8899693,33.04067906
993869,,59346,Ramona CDP,,-116.8806057,33.03686393
993870,,59346,Ramona CDP,,-116.8910533,33.03021571
993871,,59346,Ramona CDP,,-116.8890178,33.03202959
993872,,59346,Ramona CDP,,-116.885642,33.03295554
993873,,59346,Ramona CDP,,-116.8841899,33.03423984
993874,,59346,Ramona CDP,,-116.8825868,33.03282882
993875,,59346,Ramona CDP,,-116.874162,33.03288068
993876,,59346,Ramona CDP,,-116.8738695,33.0339385
993877,,59346,Ramona CDP,,-116.8682423,33.03812823
993878,,59346,Ramona CDP,,-116.8657625,33.03878793
993879,,59346,Ramona CDP,,-116.86185,33.040948
993880,,59346,Ramona CDP,,-116.8718089,33.04126146
993881,,59346,Ramona CDP,,-116.8623905,33.0414135
993882,,59346,Ramona CDP,,-116.8619366,33.04156582
993883,,59346,Ramona CDP,,-116.870493,33.0418005
993884,,59346,Ramona CDP,,-116.8633455,33.0446055
993885,,59346,Ramona CDP,,-116.8575182,33.03702021
993886,,59346,Ramona CDP,,-116.8598378,33.03893434
993887,LRA,59346,Ramona CDP,,-116.854373,33.0429895
993888,,59346,Ramona CDP,,-116.859864,33.04329826
993889,,59346,Ramona CDP,,-116.8557185,33.0433185
993890,,59346,Ramona CDP,,-116.8696147,33.03220845
993891,,59346,Ramona CDP,,-116.8694637,33.03278717
993892,,59346,Ramona CDP,,-116.8669275,33.033512
993893,,59346,Ramona CDP,,-116.867787,33.0336015
993894,,59346,Ramona CDP,,-116.8682952,33.03383397
993895,,59346,Ramona CDP,,-116.854694,33.03256568
993896,SRA,59346,Ramona CDP,,-116.8370402,33.05696726
993897,SRA,59346,Ramona CDP,,-116.8385714,33.05770313
993898,SRA,59346,Ramona CDP,,-116.8402485,33.047737
993899,SRA,59346,Ramona CDP,,-116.8479229,33.04867025
993900,SRA,59346,Ramona CDP,,-116.8363088,33.04585117
993901,SRA,59346,Ramona CDP,,-116.8366295,33.048181
993902,SRA,59346,Ramona CDP,,-116.83235,33.05011533
993903,,59346,Ramona CDP,,-116.8397835,33.0276165
993904,,59346,Ramona CDP,,-116.846037,33.0300225
993905,,59346,Ramona CDP,,-116.839034,33.0338955
993906,,59346,Ramona CDP,,-116.8879966,33.02186933
993907,,59346,Ramona CDP,,-116.885551,33.0222325
993908,,59346,Ramona CDP,,-116.873711,33.0195955
993909,,59346,Ramona CDP,,-116.874672,33.0209955
993910,,59346,Ramona CDP,,-116.879178,33.0239685
993911,,59346,Ramona CDP,,-116.8747539,33.02394284
993912,,59346,Ramona CDP,,-116.878487,33.02549193
993913,,59346,Ramona CDP,,-116.8897155,33.00884
993914,,59346,Ramona CDP,,-116.8927695,33.01023
993915,,59346,Ramona CDP,,-116.8832848,33.01282925
993916,,59346,Ramona CDP,,-116.8637324,33.01824904
993917,LRA,59346,Ramona CDP,,-116.8662322,33.01867078
993918,,59346,Ramona CDP,,-116.8713195,33.0230715
993919,,59346,Ramona CDP,,-116.872427,33.023645
993920,,59346,Ramona CDP,,-116.8517601,33.01859868
993921,,59346,Ramona CDP,,-116.8563285,33.0212875
993922,,59346,Ramona CDP,,-116.8516754,33.02663679
993923,,59346,Ramona CDP,,-116.864078,33.010818
993924,,59346,Ramona CDP,,-116.861485,33.0100525
993925,,59346,Ramona CDP,,-116.8775395,33.008576
993926,,59346,Ramona CDP,,-116.840992,33.02239725
993927,,59346,Ramona CDP,,-116.848951,33.0269525
993928,SRA,59346,Ramona CDP,,-116.8499781,33.00965893
993934,SRA,59346,Ramona CDP,,-116.8430928,33.00167335
1100027,,59346,Ramona CDP,,-116.9036894,33.04258079
1100028,,59346,Ramona CDP,,-116.8967449,33.02743227
1100029,,59346,Ramona CDP,,-116.8976458,33.03193592
1100030,,59346,Ramona CDP,,-116.900968,33.03279515
1100032,,59346,Ramona CDP,,-116.9413968,33.02123217
1100033,,59346,Ramona CDP,,-116.945801,33.02622269
1100035,SRA,59346,Ramona CDP,,-116.9493893,33.01672805
1100038,,59346,Ramona CDP,,-116.928578,33.025069
1100039,SRA,59346,Ramona CDP,,-116.9210616,33.01038931
1100040,SRA,59346,Ramona CDP,,-116.9191313,33.01079756
1100041,,59346,Ramona CDP,,-116.9001299,33.02404057
1100042,,59346,Ramona CDP,,-116.8967965,33.0250985
1100043,SRA,59346,Ramona CDP,,-116.9003252,33.01057454
1100050,SRA,59346,Ramona CDP,,-116.8858082,33.07062859
1100051,SRA,59346,Ramona CDP,,-116.887724,33.072053
1100052,SRA,59346,Ramona CDP,,-116.8730532,33.06712825
1100053,SRA,59346,Ramona CDP,,-116.837127,33.08331197
1100054,SRA,59346,Ramona CDP,,-116.8361408,33.08876511
1100055,SRA,59346,Ramona CDP,,-116.8368297,33.07565459
1100056,,59346,Ramona CDP,,-116.836918,33.076857
1100057,SRA,59346,Ramona CDP,,-116.8262844,33.07966492
1100066,SRA,59346,Ramona CDP,,-116.884945,33.048235
1100067,SRA,59346,Ramona CDP,,-116.8821155,33.05069948
1100068,,59346,Ramona CDP,,-116.8664632,33.0461567
1100069,,59346,Ramona CDP,,-116.867956,33.05281254
1100070,,59346,Ramona CDP,,-116.863403,33.053697
1100071,,59346,Ramona CDP,,-116.8593915,33.04603483
1100072,SRA,59346,Ramona CDP,,-116.8510285,33.04951327
1100073,,59346,Ramona CDP,,-116.8521875,33.051538
1100074,,59346,Ramona CDP,,-116.8936635,33.039004
1100075,,59346,Ramona CDP,,-116.893079,33.0405975
1100076,,59346,Ramona CDP,,-116.8730647,33.03730982
1100077,,59346,Ramona CDP,,-116.8808755,33.0386275
1100078,,59346,Ramona CDP,,-116.8861225,33.032504
1100079,,59346,Ramona CDP,,-116.8761685,33.0299819
1100080,,59346,Ramona CDP,,-116.8735,33.03176282
1100081,,59346,Ramona CDP,,-116.8810745,33.033404
1100082,,59346,Ramona CDP,,-116.8633498,33.03721087
1100083,,59346,Ramona CDP,,-116.8666507,33.03834547
1100084,,59346,Ramona CDP,,-116.8648243,33.03952474
1100085,,59346,Ramona CDP,,-116.8719727,33.0411826
1100086,,59346,Ramona CDP,,-116.860818,33.0395255
1100087,,59346,Ramona CDP,,-116.8607515,33.0411195
1100088,,59346,Ramona CDP,,-116.857787,33.04387526
1100089,,59346,Ramona CDP,,-116.8664655,33.03424545
1100090,,59346,Ramona CDP,,-116.872557,33.035924
1100091,,59346,Ramona CDP,,-116.8615535,33.0313735
1100092,,59346,Ramona CDP,,-116.861107,33.031843
1100093,,59346,Ramona CDP,,-116.8554175,33.0333755
1100094,,59346,Ramona CDP,,-116.85681,33.0346535
1100095,,59346,Ramona CDP,,-116.842856,33.0637005
1100096,SRA,59346,Ramona CDP,,-116.8368934,33.05039783
1100097,SRA,59346,Ramona CDP,,-116.838522,33.0507995
1100098,SRA,59346,Ramona CDP,,-116.8188408,33.05896123
1100099,SRA,59346,Ramona CDP,,-116.8262165,33.0481355
1100100,,59346,Ramona CDP,,-116.8489218,33.03866127
1100101,SRA,59346,Ramona CDP,,-116.8440958,33.04227098
1100104,,59346,Ramona CDP,,-116.8859734,33.02018081
1100105,,59346,Ramona CDP,,-116.8908744,33.02205316
1100106,,59346,Ramona CDP,,-116.8845409,33.02637393
1100107,,59346,Ramona CDP,,-116.878882,33.0233265
1100108,,59346,Ramona CDP,,-116.8671868,33.0228216
1100109,,59346,Ramona CDP,,-116.8647895,33.011366
1100110,SRA,59346,Ramona CDP,,-116.852021,33.0143524
1205840,SRA,59346,Ramona CDP,,-116.9022138,33.07479822
1205939,,59346,Ramona CDP,,-116.9547384,33.0297226
1205940,,59346,Ramona CDP,,-116.9289848,33.0547379
1205941,,59346,Ramona CDP,,-116.8977065,33.038711
1205942,,59346,Ramona CDP,,-116.897352,33.0285695
1205945,,59346,Ramona CDP,,-116.9421055,33.0263585
1205947,SRA,59346,Ramona CDP,,-116.9305696,33.0208018
